Category,Crop,Name of Variety,Variety/Hybrid,Sponsoring organization,State,Description,Extra
CEREALS,Maize,Pusa HM4 Male Sterile Baby Corn-2 (ABSH4-2),Hybrid,ICAR- Indian Agricultural Research Institute New Delhi,Uttar Pradesh (Eastern region),"Suitable for irrigated conditions duringKharifseason, yield 19.56 q/ha (NEPZ), 14.07 q/ha (PZ) & 16.03 q/ha (CWZ), maturity 53 days,100% male sterility, no anther exertion, resistant to moderately resistant to charcoal rot",
CEREALS,Maize,Pusa HM4 Male Sterile Baby Corn-2 (ABSH4-2),Hybrid,ICAR- Indian Agricultural Research Institute New Delhi,West Bengal,"Suitable for irrigated conditions duringKharifseason, yield 19.56 q/ha (NEPZ), 14.07 q/ha (PZ) & 16.03 q/ha (CWZ), maturity 53 days,100% male sterility, no anther exertion, resistant to moderately resistant to charcoal rot",
CEREALS,Maize,Pusa HM4 Male Sterile Baby Corn-2 (ABSH4-2),Hybrid,ICAR- Indian Agricultural Research Institute New Delhi,Maharashtra,"Suitable for irrigated conditions duringKharifseason, yield 19.56 q/ha (NEPZ), 14.07 q/ha (PZ) & 16.03 q/ha (CWZ), maturity 53 days,100% male sterility, no anther exertion, resistant to moderately resistant to charcoal rot",
CEREALS,Maize,Pusa HM4 Male Sterile Baby Corn-2 (ABSH4-2),Hybrid,ICAR- Indian Agricultural Research Institute New Delhi,Karnataka,"Suitable for irrigated conditions duringKharifseason, yield 19.56 q/ha (NEPZ), 14.07 q/ha (PZ) & 16.03 q/ha (CWZ), maturity 53 days,100% male sterility, no anther exertion, resistant to moderately resistant to charcoal rot",
CEREALS,Maize,Pusa HM4 Male Sterile Baby Corn-2 (ABSH4-2),Hybrid,ICAR- Indian Agricultural Research Institute New Delhi,Andhra Pradesh,"Suitable for irrigated conditions duringKharifseason, yield 19.56 q/ha (NEPZ), 14.07 q/ha (PZ) & 16.03 q/ha (CWZ), maturity 53 days,100% male sterility, no anther exertion, resistant to moderately resistant to charcoal rot",
CEREALS,Maize,Pusa HM4 Male Sterile Baby Corn-2 (ABSH4-2),Hybrid,ICAR- Indian Agricultural Research Institute New Delhi,Telangana,"Suitable for irrigated conditions duringKharifseason, yield 19.56 q/ha (NEPZ), 14.07 q/ha (PZ) & 16.03 q/ha (CWZ), maturity 53 days,100% male sterility, no anther exertion, resistant to moderately resistant to charcoal rot",
CEREALS,Maize,Pusa HM4 Male Sterile Baby Corn-2 (ABSH4-2),Hybrid,ICAR- Indian Agricultural Research Institute New Delhi,Tamil Nadu,"Suitable for irrigated conditions duringKharifseason, yield 19.56 q/ha (NEPZ), 14.07 q/ha (PZ) & 16.03 q/ha (CWZ), maturity 53 days,100% male sterility, no anther exertion, resistant to moderately resistant to charcoal rot",
CEREALS,Maize,Pusa HM4 Male Sterile Baby Corn-2 (ABSH4-2),Hybrid,ICAR- Indian Agricultural Research Institute New Delhi,Gujarat,"Suitable for irrigated conditions duringKharifseason, yield 19.56 q/ha (NEPZ), 14.07 q/ha (PZ) & 16.03 q/ha (CWZ), maturity 53 days,100% male sterility, no anther exertion, resistant to moderately resistant to charcoal rot",
CEREALS,Maize,Pusa HM4 Male Sterile Baby Corn-2 (ABSH4-2),Hybrid,ICAR- Indian Agricultural Research Institute New Delhi,Madhya Pradesh,"Suitable for irrigated conditions duringKharifseason, yield 19.56 q/ha (NEPZ), 14.07 q/ha (PZ) & 16.03 q/ha (CWZ), maturity 53 days,100% male sterility, no anther exertion, resistant to moderately resistant to charcoal rot",
CEREALS,Maize,Pusa HM4 Male Sterile Baby Corn-2 (ABSH4-2),Hybrid,ICAR- Indian Agricultural Research Institute New Delhi,Chhattisgarh,"Suitable for irrigated conditions duringKharifseason, yield 19.56 q/ha (NEPZ), 14.07 q/ha (PZ) & 16.03 q/ha (CWZ), maturity 53 days,100% male sterility, no anther exertion, resistant to moderately resistant to charcoal rot",
CEREALS,Maize,Pusa HM4 Male Sterile Baby Corn-2 (ABSH4-2),Hybrid,ICAR- Indian Agricultural Research Institute New Delhi,Rajasthan,"Suitable for irrigated conditions duringKharifseason, yield 19.56 q/ha (NEPZ), 14.07 q/ha (PZ) & 16.03 q/ha (CWZ), maturity 53 days,100% male sterility, no anther exertion, resistant to moderately resistant to charcoal rot",
CEREALS,Maize,IMH 230 IMHSB 20R-6,Single cross Hybrid,"ICAR-Indian Institute of Maize Research, Ludhiana, Punjab",NEPZ viz.  Eastern Uttar Pradesh,"Suitable for irrigatedRabiseason, high yield 92.36 q/ha,maturity 145.2 days, moderately resistant to biotic stresses, MLB, ChR and TLB, moderately tolerant toChilopartellus,fall armyworm",
CEREALS,Maize,IMH 230 IMHSB 20R-6,Single cross Hybrid,"ICAR-Indian Institute of Maize Research, Ludhiana, Punjab",Bihar,"Suitable for irrigatedRabiseason, high yield 92.36 q/ha,maturity 145.2 days, moderately resistant to biotic stresses, MLB, ChR and TLB, moderately tolerant toChilopartellus,fall armyworm",
CEREALS,Maize,IMH 230 IMHSB 20R-6,Single cross Hybrid,"ICAR-Indian Institute of Maize Research, Ludhiana, Punjab",Jharkhand,"Suitable for irrigatedRabiseason, high yield 92.36 q/ha,maturity 145.2 days, moderately resistant to biotic stresses, MLB, ChR and TLB, moderately tolerant toChilopartellus,fall armyworm",
CEREALS,Maize,IMH 230 IMHSB 20R-6,Single cross Hybrid,"ICAR-Indian Institute of Maize Research, Ludhiana, Punjab",Orissa,"Suitable for irrigatedRabiseason, high yield 92.36 q/ha,maturity 145.2 days, moderately resistant to biotic stresses, MLB, ChR and TLB, moderately tolerant toChilopartellus,fall armyworm",
CEREALS,Maize,IMH 230 IMHSB 20R-6,Single cross Hybrid,"ICAR-Indian Institute of Maize Research, Ludhiana, Punjab",West Bengal.,"Suitable for irrigatedRabiseason, high yield 92.36 q/ha,maturity 145.2 days, moderately resistant to biotic stresses, MLB, ChR and TLB, moderately tolerant toChilopartellus,fall armyworm",
CEREALS,Maize,IMH 231 IMHSB 20K-10,Single cross Hybrid,"ICAR- Indian Institute of Maize Research, Ludhiana, Punjab",NEPZ viz. Eastern Uttar Pradesh,"Suitable forKharifirrigated condition, high yield 70.28 q/ha, maturity 90 days,moderately tolerant to water logging, tolerant to lodging,moderately resistant to TLB, MLB, resistant to FSR, moderately tolerantChilopartellus, fall armyworm",
CEREALS,Maize,IMH 231 IMHSB 20K-10,Single cross Hybrid,"ICAR- Indian Institute of Maize Research, Ludhiana, Punjab",Bihar,"Suitable forKharifirrigated condition, high yield 70.28 q/ha, maturity 90 days,moderately tolerant to water logging, tolerant to lodging,moderately resistant to TLB, MLB, resistant to FSR, moderately tolerantChilopartellus, fall armyworm",
CEREALS,Maize,IMH 231 IMHSB 20K-10,Single cross Hybrid,"ICAR- Indian Institute of Maize Research, Ludhiana, Punjab",Jharkhand,"Suitable forKharifirrigated condition, high yield 70.28 q/ha, maturity 90 days,moderately tolerant to water logging, tolerant to lodging,moderately resistant to TLB, MLB, resistant to FSR, moderately tolerantChilopartellus, fall armyworm",
CEREALS,Maize,IMH 231 IMHSB 20K-10,Single cross Hybrid,"ICAR- Indian Institute of Maize Research, Ludhiana, Punjab",Orissa,"Suitable forKharifirrigated condition, high yield 70.28 q/ha, maturity 90 days,moderately tolerant to water logging, tolerant to lodging,moderately resistant to TLB, MLB, resistant to FSR, moderately tolerantChilopartellus, fall armyworm",
CEREALS,Maize,IMH 231 IMHSB 20K-10,Single cross Hybrid,"ICAR- Indian Institute of Maize Research, Ludhiana, Punjab",West Bengal,"Suitable forKharifirrigated condition, high yield 70.28 q/ha, maturity 90 days,moderately tolerant to water logging, tolerant to lodging,moderately resistant to TLB, MLB, resistant to FSR, moderately tolerantChilopartellus, fall armyworm",
CEREALS,Maize,IMH 231 IMHSB 20K-10,Single cross Hybrid,"ICAR- Indian Institute of Maize Research, Ludhiana, Punjab",Assam,"Suitable forKharifirrigated condition, high yield 70.28 q/ha, maturity 90 days,moderately tolerant to water logging, tolerant to lodging,moderately resistant to TLB, MLB, resistant to FSR, moderately tolerantChilopartellus, fall armyworm",
CEREALS,Maize,Pusa Popcorn Hybrid – 2 (APCH 3),Hybrid,"ICAR – Indian Agricultural Research Institute, New Delhi",Maharashtra,"Suitable for irrigatedRabiseason, yield 45.13 q/ha,maturity 102.5 days, moderately Resistant to TLB",
CEREALS,Maize,Pusa Popcorn Hybrid – 2 (APCH 3),Hybrid,"ICAR – Indian Agricultural Research Institute, New Delhi",Karnataka,"Suitable for irrigatedRabiseason, yield 45.13 q/ha,maturity 102.5 days, moderately Resistant to TLB",
CEREALS,Maize,Pusa Popcorn Hybrid – 2 (APCH 3),Hybrid,"ICAR – Indian Agricultural Research Institute, New Delhi",Andhra Pradesh,"Suitable for irrigatedRabiseason, yield 45.13 q/ha,maturity 102.5 days, moderately Resistant to TLB",
CEREALS,Maize,Pusa Popcorn Hybrid – 2 (APCH 3),Hybrid,"ICAR – Indian Agricultural Research Institute, New Delhi",Telangana,"Suitable for irrigatedRabiseason, yield 45.13 q/ha,maturity 102.5 days, moderately Resistant to TLB",
CEREALS,Maize,Pusa Popcorn Hybrid – 2 (APCH 3),Hybrid,"ICAR – Indian Agricultural Research Institute, New Delhi",Tamil Nadu,"Suitable for irrigatedRabiseason, yield 45.13 q/ha,maturity 102.5 days, moderately Resistant to TLB",
CEREALS,Sorghum,DSH-6 (CSH-49) (SPH-1943),,"ICAR-AICRP on Sorghum and Small millets, University of Agricultural Sciences, Dharwad, Karnataka",Tamil Nadu,"Suitable forrainfed ecologyKharifseason, grain yield 38.77 q/ha, fodder yield 116 q/ha, maturity early (100-105 days), non-lodging, fertilizer responsive, good stay green trait, moderately tolerant to grain mold disease, moderately susceptible to shoot fly",
CEREALS,Sorghum,DSH-6 (CSH-49) (SPH-1943),,"ICAR-AICRP on Sorghum and Small millets, University of Agricultural Sciences, Dharwad, Karnataka",Karnataka,"Suitable forrainfed ecologyKharifseason, grain yield 38.77 q/ha, fodder yield 116 q/ha, maturity early (100-105 days), non-lodging, fertilizer responsive, good stay green trait, moderately tolerant to grain mold disease, moderately susceptible to shoot fly",
CEREALS,Sorghum,DSH-6 (CSH-49) (SPH-1943),,"ICAR-AICRP on Sorghum and Small millets, University of Agricultural Sciences, Dharwad, Karnataka",Telangana,"Suitable forrainfed ecologyKharifseason, grain yield 38.77 q/ha, fodder yield 116 q/ha, maturity early (100-105 days), non-lodging, fertilizer responsive, good stay green trait, moderately tolerant to grain mold disease, moderately susceptible to shoot fly",
CEREALS,Sorghum,DSH-6 (CSH-49) (SPH-1943),,"ICAR-AICRP on Sorghum and Small millets, University of Agricultural Sciences, Dharwad, Karnataka",Gujarat,"Suitable forrainfed ecologyKharifseason, grain yield 38.77 q/ha, fodder yield 116 q/ha, maturity early (100-105 days), non-lodging, fertilizer responsive, good stay green trait, moderately tolerant to grain mold disease, moderately susceptible to shoot fly",
CEREALS,Sorghum,DSH-6 (CSH-49) (SPH-1943),,"ICAR-AICRP on Sorghum and Small millets, University of Agricultural Sciences, Dharwad, Karnataka",Rajasthan,"Suitable forrainfed ecologyKharifseason, grain yield 38.77 q/ha, fodder yield 116 q/ha, maturity early (100-105 days), non-lodging, fertilizer responsive, good stay green trait, moderately tolerant to grain mold disease, moderately susceptible to shoot fly",
CEREALS,Pearl millet,MH 2417 (Pusa- 1801),Hybrid,NCT of Delhi,ICAR - Indian Agricultural Research Institute,"It is adual purposehybrid suitable forkharifcultivation under irrigated andrainfed conditions; high grain yield 33.34 q/ha and dry fodder yield 175 q/ha. It has highiron (70 ppm)  and zinc 57 ppmcontent; resistant to all five important diseases of pearl millet,vizdowny mildew, foliar blast, rust, smut and ergot.",
CEREALS,Pearl millet,MH 2417 (Pusa- 1801),Hybrid,NCT of Delhi,New Delhi,"It is adual purposehybrid suitable forkharifcultivation under irrigated andrainfed conditions; high grain yield 33.34 q/ha and dry fodder yield 175 q/ha. It has highiron (70 ppm)  and zinc 57 ppmcontent; resistant to all five important diseases of pearl millet,vizdowny mildew, foliar blast, rust, smut and ergot.",
CEREALS,Finger millet,VL Mandua- 402,Open Pollinated Variety,"ICAR-Vivekananda Parvatiya Krishi Anusandhan Sansthan, Almora, Uttarakhand",Uttarakhand,"Suitable forrainfed situations, average seed yield 2261 kg/ha, matures in 111 days, higher calcium (368 mg/100g) in comparison to the check VLMandua324 (294 mg/100g) and VL 376 (318.9 mg/100g)",
CEREALS,Proso millet,CPRMV-1 (DHPM- 60-4/PMV 466),Open Pollinated Variety,"ICAR-AICRP on Sorghum and Small millets, University of Agricultural Sciences, Dharwad, Karnataka",Karnataka,"Suitable forrainfedKharifseason, yield 24-26 q/ha, maturity 70-74 days, resistant to brown spot, leaf blast, leaf blight, moderately resistant to banded blight, tolerant to shootfly",
CEREALS,Proso millet,CPRMV-1 (DHPM- 60-4/PMV 466),Open Pollinated Variety,"ICAR-AICRP on Sorghum and Small millets, University of Agricultural Sciences, Dharwad, Karnataka",Tamil Nadu,"Suitable forrainfedKharifseason, yield 24-26 q/ha, maturity 70-74 days, resistant to brown spot, leaf blast, leaf blight, moderately resistant to banded blight, tolerant to shootfly",
CEREALS,Barnyard millet,VL Madira- 254,Open Pollinated Variety,"ICAR-Vivekananda Parvatiya KrishiAnusandhanSansthan, Almora, Uttarakhand",Uttarakhand,"Suitable forrainfed situations, average yield 1,719 kg/ha, matures in 101 days",
PULSES,Chickpea,Pant Gram 10 (PG 265),Open Pollinated Variety,"ICAR-AICRP on Pulses, G.B. Pant University of Agriculture and Technology, Pantnagar, Uttarakhand",Uttar Pradesh,"Suitable fordesitimely sownrainfed / irrigatedconditions ofRabiseason in NEPZ, yield 17.79 q/ha, maturity 130 days, moderately resistant to wilt, collar rot, stunt, tolerant to pod borer",
PULSES,Chickpea,Pant Gram 10 (PG 265),Open Pollinated Variety,"ICAR-AICRP on Pulses, G.B. Pant University of Agriculture and Technology, Pantnagar, Uttarakhand",Bihar,"Suitable fordesitimely sownrainfed / irrigatedconditions ofRabiseason in NEPZ, yield 17.79 q/ha, maturity 130 days, moderately resistant to wilt, collar rot, stunt, tolerant to pod borer",
PULSES,Chickpea,Pant Gram 10 (PG 265),Open Pollinated Variety,"ICAR-AICRP on Pulses, G.B. Pant University of Agriculture and Technology, Pantnagar, Uttarakhand",Jharkhand,"Suitable fordesitimely sownrainfed / irrigatedconditions ofRabiseason in NEPZ, yield 17.79 q/ha, maturity 130 days, moderately resistant to wilt, collar rot, stunt, tolerant to pod borer",
PULSES,Chickpea,Pant Gram 10 (PG 265),Open Pollinated Variety,"ICAR-AICRP on Pulses, G.B. Pant University of Agriculture and Technology, Pantnagar, Uttarakhand",West Bengal,"Suitable fordesitimely sownrainfed / irrigatedconditions ofRabiseason in NEPZ, yield 17.79 q/ha, maturity 130 days, moderately resistant to wilt, collar rot, stunt, tolerant to pod borer",
PULSES,Chickpea,Pant Gram 10 (PG 265),Open Pollinated Variety,"ICAR-AICRP on Pulses, G.B. Pant University of Agriculture and Technology, Pantnagar, Uttarakhand",Assam,"Suitable fordesitimely sownrainfed / irrigatedconditions ofRabiseason in NEPZ, yield 17.79 q/ha, maturity 130 days, moderately resistant to wilt, collar rot, stunt, tolerant to pod borer",
PULSES,Chickpea,Nandyal Gram 1267 (NBeG 1267),Variety,"ICAR-AICRP on Pulses,  Main Centre, RARS, Nandyal, Acharya N G Ranga Agricultural University, Andhra Pradesh",South zone (Andhra Pradesh,"Suitable formechanical harvesting in rainfedasdesivariety duringRabi, could also be grown with 1-2 protected irrigations in normal fertility condition, yield of 20.95 q/ha, maturity early (90-95 days), seed protein 15.96%",
PULSES,Chickpea,Nandyal Gram 1267 (NBeG 1267),Variety,"ICAR-AICRP on Pulses,  Main Centre, RARS, Nandyal, Acharya N G Ranga Agricultural University, Andhra Pradesh",Telangana,"Suitable formechanical harvesting in rainfedasdesivariety duringRabi, could also be grown with 1-2 protected irrigations in normal fertility condition, yield of 20.95 q/ha, maturity early (90-95 days), seed protein 15.96%",
PULSES,Chickpea,Nandyal Gram 1267 (NBeG 1267),Variety,"ICAR-AICRP on Pulses,  Main Centre, RARS, Nandyal, Acharya N G Ranga Agricultural University, Andhra Pradesh",Karnataka,"Suitable formechanical harvesting in rainfedasdesivariety duringRabi, could also be grown with 1-2 protected irrigations in normal fertility condition, yield of 20.95 q/ha, maturity early (90-95 days), seed protein 15.96%",
PULSES,Chickpea,Nandyal Gram 1267 (NBeG 1267),Variety,"ICAR-AICRP on Pulses,  Main Centre, RARS, Nandyal, Acharya N G Ranga Agricultural University, Andhra Pradesh",Tamil Nadu),"Suitable formechanical harvesting in rainfedasdesivariety duringRabi, could also be grown with 1-2 protected irrigations in normal fertility condition, yield of 20.95 q/ha, maturity early (90-95 days), seed protein 15.96%",
PULSES,Pigeon pea,Phule Pallavi (Phule Tur-12-19-2),Open Pollinated Variety,"ICAR-AICRP on Pulses, Mahatma Phule Krishi Vidyapeeth, Rahuri, Maharashtra",Maharashtra,"Suitable for normal sownrainfed/irrigated areasof Cenrtal Zone inKharifseason, yield 21.45 q/ha, mid-early 157-159 days, moderately resistant wilt and sterility mosaic disease",
PULSES,Pigeon pea,Phule Pallavi (Phule Tur-12-19-2),Open Pollinated Variety,"ICAR-AICRP on Pulses, Mahatma Phule Krishi Vidyapeeth, Rahuri, Maharashtra",Gujarat,"Suitable for normal sownrainfed/irrigated areasof Cenrtal Zone inKharifseason, yield 21.45 q/ha, mid-early 157-159 days, moderately resistant wilt and sterility mosaic disease",
PULSES,Pigeon pea,Phule Pallavi (Phule Tur-12-19-2),Open Pollinated Variety,"ICAR-AICRP on Pulses, Mahatma Phule Krishi Vidyapeeth, Rahuri, Maharashtra",Madhya Pradesh,"Suitable for normal sownrainfed/irrigated areasof Cenrtal Zone inKharifseason, yield 21.45 q/ha, mid-early 157-159 days, moderately resistant wilt and sterility mosaic disease",
PULSES,Pigeon pea,Phule Pallavi (Phule Tur-12-19-2),Open Pollinated Variety,"ICAR-AICRP on Pulses, Mahatma Phule Krishi Vidyapeeth, Rahuri, Maharashtra",Chhattisgarh during Kharif,"Suitable for normal sownrainfed/irrigated areasof Cenrtal Zone inKharifseason, yield 21.45 q/ha, mid-early 157-159 days, moderately resistant wilt and sterility mosaic disease",
